demand,Month,Date,Year,Time,City
2254.0,7,23,2018,3:00,san diego
2205.0,7,23,2018,4:00,san diego
2230.0,7,23,2018,5:00,san diego
2340.0,7,23,2018,6:00,san diego
2378.0,7,23,2018,7:00,san diego
2417.0,7,23,2018,8:00,san diego
2468.0,7,23,2018,9:00,san diego
2577.0,7,23,2018,10:00,san diego
2747.0,7,23,2018,11:00,san diego
2922.0,7,23,2018,12:00,san diego
3088.0,7,23,2018,13:00,san diego
3292.0,7,23,2018,14:00,san diego
3489.0,7,23,2018,15:00,san diego
3595.0,7,23,2018,16:00,san diego
3701.0,7,23,2018,17:00,san diego
3806.0,7,23,2018,18:00,san diego
3960.0,7,23,2018,19:00,san diego
4002.0,7,23,2018,20:00,san diego
3955.0,7,23,2018,21:00,san diego
3730.0,7,23,2018,22:00,san diego
3380.0,7,23,2018,23:00,san diego
3014.0,7,24,2018,0:00,san diego
2726.0,7,24,2018,1:00,san diego
2550.0,7,24,2018,2:00,san diego
2411.0,7,24,2018,3:00,san diego
2331.0,7,24,2018,4:00,san diego
2336.0,7,24,2018,5:00,san diego
2475.0,7,24,2018,6:00,san diego
2529.0,7,24,2018,7:00,san diego
2583.0,7,24,2018,8:00,san diego
2686.0,7,24,2018,9:00,san diego
2829.0,7,24,2018,10:00,san diego
3030.0,7,24,2018,11:00,san diego
3208.0,7,24,2018,12:00,san diego
3340.0,7,24,2018,13:00,san diego
3493.0,7,24,2018,14:00,san diego
3621.0,7,24,2018,15:00,san diego
3858.0,7,24,2018,16:00,san diego
3898.0,7,24,2018,17:00,san diego
4018.0,7,24,2018,18:00,san diego
4015.0,7,24,2018,19:00,san diego
3868.0,7,24,2018,20:00,san diego
3820.0,7,24,2018,21:00,san diego
3583.0,7,24,2018,22:00,san diego
3217.0,7,24,2018,23:00,san diego
2891.0,7,25,2018,0:00,san diego
2678.0,7,25,2018,1:00,san diego
2497.0,7,25,2018,2:00,san diego
2391.0,7,25,2018,3:00,san diego
2312.0,7,25,2018,4:00,san diego
2316.0,7,25,2018,5:00,san diego
2474.0,7,25,2018,6:00,san diego
2534.0,7,25,2018,7:00,san diego
2605.0,7,25,2018,8:00,san diego
2646.0,7,25,2018,9:00,san diego
2659.0,7,25,2018,10:00,san diego
2715.0,7,25,2018,11:00,san diego
2883.0,7,25,2018,12:00,san diego
3078.0,7,25,2018,13:00,san diego
3245.0,7,25,2018,14:00,san diego
3397.0,7,25,2018,15:00,san diego
3542.0,7,25,2018,16:00,san diego
3664.0,7,25,2018,17:00,san diego
3779.0,7,25,2018,18:00,san diego
3766.0,7,25,2018,19:00,san diego
3742.0,7,25,2018,20:00,san diego
3693.0,7,25,2018,21:00,san diego
3504.0,7,25,2018,22:00,san diego
3180.0,7,25,2018,23:00,san diego
2872.0,7,26,2018,0:00,san diego
2656.0,7,26,2018,1:00,san diego
2530.0,7,26,2018,2:00,san diego
2409.0,7,26,2018,3:00,san diego
2271.0,7,26,2018,4:00,san diego
2265.0,7,26,2018,5:00,san diego
2403.0,7,26,2018,6:00,san diego
2518.0,7,26,2018,7:00,san diego
2516.0,7,26,2018,8:00,san diego
2625.0,7,26,2018,9:00,san diego
2605.0,7,26,2018,10:00,san diego
2641.0,7,26,2018,11:00,san diego
2729.0,7,26,2018,12:00,san diego
2837.0,7,26,2018,13:00,san diego
2939.0,7,26,2018,14:00,san diego
3061.0,7,26,2018,15:00,san diego
3219.0,7,26,2018,16:00,san diego
3321.0,7,26,2018,17:00,san diego
3449.0,7,26,2018,18:00,san diego
3480.0,7,26,2018,19:00,san diego
3430.0,7,26,2018,20:00,san diego
3368.0,7,26,2018,21:00,san diego
3220.0,7,26,2018,22:00,san diego
2918.0,7,26,2018,23:00,san diego
2637.0,7,27,2018,0:00,san diego
2475.0,7,27,2018,1:00,san diego
2318.0,7,27,2018,2:00,san diego
2207.0,7,27,2018,3:00,san diego
2153.0,7,27,2018,4:00,san diego
2174.0,7,27,2018,5:00,san diego
2301.0,7,27,2018,6:00,san diego
2374.0,7,27,2018,7:00,san diego
2322.0,7,27,2018,8:00,san diego
2404.0,7,27,2018,9:00,san diego
2397.0,7,27,2018,10:00,san diego
2523.0,7,27,2018,11:00,san diego
2656.0,7,27,2018,12:00,san diego
2870.0,7,27,2018,13:00,san diego
3134.0,7,27,2018,14:00,san diego
3353.0,7,27,2018,15:00,san diego
3513.0,7,27,2018,16:00,san diego
3572.0,7,27,2018,17:00,san diego
3621.0,7,27,2018,18:00,san diego
3535.0,7,27,2018,19:00,san diego
3437.0,7,27,2018,20:00,san diego
3367.0,7,27,2018,21:00,san diego
3220.0,7,27,2018,22:00,san diego
3015.0,7,27,2018,23:00,san diego
2725.0,7,28,2018,0:00,san diego
2531.0,7,28,2018,1:00,san diego
2424.0,7,28,2018,2:00,san diego
2289.0,7,28,2018,3:00,san diego
2220.0,7,28,2018,4:00,san diego
2201.0,7,28,2018,5:00,san diego
2245.0,7,28,2018,6:00,san diego
2269.0,7,28,2018,7:00,san diego
2219.0,7,28,2018,8:00,san diego
2239.0,7,28,2018,9:00,san diego
2078.0,7,28,2018,10:00,san diego
2122.0,7,28,2018,11:00,san diego
2266.0,7,28,2018,12:00,san diego
2335.0,7,28,2018,13:00,san diego
2423.0,7,28,2018,14:00,san diego
2560.0,7,28,2018,15:00,san diego
2735.0,7,28,2018,16:00,san diego
2817.0,7,28,2018,17:00,san diego
2941.0,7,28,2018,18:00,san diego
